,PTAFR,PYGL,APOBEC3G,LY6E,SIRPA,ITGB3,IGF1R,DGAT2,IL1RAP,MYADM,TMCO3,MPZL1,RFLNB,IFI44L,PPBP,MASTL,PGAP1,CUL1,GNAQ,IMPA2,TAGLN2,PI4K2B,KLHL2,SIGLEC10,BCL6,GIMAP6,SORL1,F13A1,TBC1D14,NLRP12,GALM,INPP5A,ISG15,NIBAN1,OAS2,ALOX5,RTN3,PRKAR2B,MANSC1,CR1,GTF2IP4,CD38,MAML3,CMTR1,APOL3,TSPAN2,H2BC6,H3C12,H3C3
KD32,0.0,0.205353844036783,-0.775692571607601,-0.224325061339276,-0.320554705406007,0.995279980678382,-0.262518436863056,0.610592120483021,0.320554705406007,0.544869105017392,-0.0928238661856154,0.301098782692763,-0.111459236780377,-0.130133398569945,0.566502484811623,-0.359842039030204,-0.995279980678382,-0.379692131673331,-0.111459236780377,0.340132742244863,0.588404314689586,-0.262518436863056,-0.0370847942039152,-0.0556431434337697,-0.224325061339276,-0.379692131673331,-0.148853055598008,0.702601010269798,-0.399692984909359,-0.0556431434337697,-0.995279980678382,-0.262518436863056,-0.0370847942039152,0.0556431434337697,-0.544869105017391,-0.0185392097479664,0.0,0.82680442225178,0.301098782692763,-0.0928238661856154,0.205353844036783,-0.523487786558563,-0.775692571607601,-0.610592120483021,-0.148853055598008,0.281756182903854,-0.775692571607601,-0.588404314689586,-0.853185178713922
KD33,-0.0370847942039152,-0.340132742244863,0.281756182903854,-0.252936317990295,-0.82680442225178,-0.0556431434337697,-0.880173514115766,-0.243377367361724,0.523487786558563,-0.205353844036783,-0.610592120483021,-0.224325061339276,-0.130133398569945,-0.0928238661856154,0.750885065676913,-1.16099581346862,-0.320554705406007,-0.0556431434337697,-0.523487786558563,-0.111459236780377,1.09110608451375,0.0556431434337697,-0.167625024937948,-0.502343166052932,-0.800986908091313,0.320554705406007,-0.399692984909359,0.301098782692763,-0.419855034734691,-0.679066488577918,-0.340132742244863,-0.148853055598008,-0.0185392097479664,-0.186456254888093,-0.167625024937948,-0.502343166052932,-0.82680442225178,0.588404314689586,-0.544869105017391,-0.679066488577918,-0.243377367361724,-0.301098782692763,-0.907818698946458,-0.379692131673331,0.148853055598008,0.186456254888093,0.205353844036783,0.399692984909359,0.379692131673331
KD34,-0.167625024937948,-0.0370847942039152,-0.460707109129198,-0.544869105017391,0.633084691616942,-0.502343166052932,1.12536380109078,0.111459236780377,0.0,0.167625024937948,0.111459236780377,0.205353844036783,-0.544869105017391,-0.588404314689586,-1.12536380109078,-1.12536380109078,-1.1981662538066,-1.05808321122835,-0.481420806478481,-0.243377367361724,-0.853185178713922,-0.995279980678382,-0.320554705406007,0.301098782692763,0.907818698946458,-1.1981662538066,0.72653129314085,-0.702601010269798,0.0928238661856156,0.379692131673331,-1.02617562273843,-0.72653129314085,-0.800986908091313,0.130133398569945,-0.379692131673331,0.419855034734691,0.880173514115766,-1.09110608451375,0.399692984909359,1.27794251429091,-0.0928238661856154,0.0,0.995279980678382,-0.853185178713922,-0.965306307416315,-0.544869105017391,-0.460707109129198,0.0,0.130133398569945
KD35,-0.186456254888093,1.32106889218756,-0.481420806478481,-0.702601010269798,0.399692984909359,0.544869105017392,-0.224325061339276,0.655902224899342,0.544869105017392,-0.440189235055269,0.502343166052932,-0.702601010269798,0.481420806478481,-0.460707109129198,1.2370702640233,-0.907818698946458,-1.46799902210323,-1.1981662538066,0.379692131673331,0.301098782692763,-0.995279980678382,-0.379692131673331,1.16099581346862,-1.05808321122835,0.359842039030204,-1.16099581346862,-0.0556431434337697,0.0,0.481420806478481,0.775692571607601,0.243377367361724,-0.379692131673331,-0.320554705406007,0.301098782692763,-1.09110608451375,0.750885065676913,0.502343166052932,0.995279980678382,1.02617562273843,0.544869105017392,0.186456254888093,-1.5247831797738,-0.243377367361724,-1.12536380109078,-0.995279980678382,0.0928238661856156,-0.502343166052932,-0.440189235055269,-0.679066488577918
KD36,-0.440189235055269,-0.0185392097479664,0.0742206783153635,-0.0370847942039152,0.440189235055269,-0.679066488577918,0.301098782692763,-0.440189235055269,0.775692571607601,-0.566502484811623,0.633084691616942,0.0370847942039154,-0.399692984909359,0.853185178713923,-0.775692571607601,-0.0370847942039152,0.750885065676913,0.655902224899342,0.167625024937948,0.0,-0.702601010269798,0.965306307416315,0.460707109129198,-0.419855034734691,0.610592120483021,0.224325061339276,0.0185392097479662,-0.750885065676913,0.460707109129198,0.0370847942039154,0.130133398569945,0.379692131673331,0.379692131673331,-0.130133398569945,0.440189235055269,0.262518436863056,0.262518436863056,-0.502343166052932,-0.340132742244863,0.224325061339276,-0.588404314689586,0.72653129314085,0.186456254888093,0.291413853939888,0.523487786558563,0.679066488577918,-0.0928238661856154,-0.224325061339276,0.0092692066344762
KD37,-0.460707109129198,-0.880173514115766,0.340132742244863,0.262518436863056,-0.0928238661856154,1.05808321122835,0.399692984909359,-0.633084691616942,-0.880173514115766,2.26076080100436,0.544869105017392,-0.633084691616942,0.610592120483021,-0.655902224899342,-0.243377367361724,0.566502484811623,0.281756182903854,-0.588404314689586,-1.09110608451375,0.995279980678382,0.655902224899342,-1.12536380109078,-1.02617562273843,0.853185178713923,-0.481420806478481,-0.301098782692763,-0.566502484811623,-0.0370847942039152,-0.750885065676913,-0.262518436863056,0.588404314689586,-0.186456254888093,-0.588404314689586,-0.340132742244863,-0.750885065676913,-1.09110608451375,-0.655902224899342,-0.340132742244863,1.5247831797738,-0.702601010269798,-0.880173514115766,-0.320554705406007,-0.555653288225258,-0.936175732862713,-0.633084691616942,-1.32106889218756,-0.111459236780377,-1.2370702640233,-1.41558928449071
KD38,-0.502343166052932,-0.460707109129198,0.750885065676913,0.301098782692763,-0.460707109129198,-0.379692131673331,0.111459236780377,-0.566502484811623,-0.186456254888093,-0.481420806478481,0.0,1.27794251429091,0.0928238661856156,0.359842039030204,0.440189235055269,0.359842039030204,0.995279980678382,0.566502484811623,0.205353844036783,-0.523487786558563,-0.148853055598008,0.936175732862713,-0.281756182903854,-0.588404314689586,-0.359842039030204,0.995279980678382,0.167625024937948,0.0928238661856156,0.0,-0.224325061339276,0.379692131673331,0.167625024937948,0.544869105017392,-0.523487786558563,0.148853055598008,-0.523487786558563,0.544869105017392,-0.0556431434337697,-0.633084691616942,-0.633084691616942,0.301098782692763,0.965306307416315,-0.320554705406007,0.379692131673331,0.775692571607601,0.0556431434337697,0.359842039030204,0.0370847942039154,0.111459236780377
KD39,0.655902224899342,0.0370847942039154,-0.633084691616942,-0.379692131673331,0.167625024937948,-0.186456254888093,-0.111459236780377,0.544869105017392,0.588404314689586,1.2370702640233,-0.0370847942039152,0.440189235055269,0.379692131673331,-0.301098782692763,0.679066488577918,-0.588404314689586,-0.880173514115766,-0.610592120483021,0.148853055598008,0.523487786558563,0.936175732862713,-0.0742206783153635,-0.0742206783153635,0.655902224899342,-0.167625024937948,-0.224325061339276,0.130133398569945,0.588404314689586,0.0370847942039154,1.05808321122835,-0.588404314689586,1.12536380109078,-0.167625024937948,-0.148853055598008,-0.633084691616942,0.205353844036783,-0.243377367361724,0.679066488577918,0.750885065676913,-0.320554705406007,0.566502484811623,-1.12536380109078,0.340132742244863,-0.702601010269798,-0.460707109129198,0.566502484811623,-0.186456254888093,-0.111459236780377,-0.111459236780377
KD40,-0.523487786558563,-0.775692571607601,0.167625024937948,0.702601010269798,-0.130133398569945,0.0742206783153635,-0.0556431434337697,-0.419855034734691,-0.995279980678382,-0.679066488577918,-0.301098782692763,-0.566502484811623,0.186456254888093,0.72653129314085,-0.523487786558563,-0.0556431434337697,0.399692984909359,0.72653129314085,-0.702601010269798,-0.399692984909359,-0.502343166052932,-0.0370847942039152,-0.633084691616942,0.880173514115766,-1.09110608451375,0.907818698946458,-0.481420806478481,0.379692131673331,-0.224325061339276,0.0556431434337697,0.679066488577918,0.0370847942039154,0.775692571607601,-0.633084691616942,0.775692571607601,-0.72653129314085,-0.111459236780377,-0.320554705406007,-0.655902224899342,-0.853185178713922,-0.262518436863056,0.320554705406007,0.130133398569945,0.853185178713923,1.46799902210323,-1.36680290378389,-0.130133398569945,-0.610592120483021,-0.750885065676913
KD41,0.205353844036783,0.440189235055269,0.111459236780377,-0.0928238661856154,0.224325061339276,-1.16099581346862,-0.702601010269798,0.205353844036783,-0.460707109129198,-0.0928238661856154,1.02617562273843,-0.0742206783153635,1.1981662538066,-0.340132742244863,-0.907818698946458,-0.460707109129198,-0.588404314689586,-0.544869105017391,0.460707109129198,0.633084691616942,-0.544869105017391,0.224325061339276,0.72653129314085,0.775692571607601,0.224325061339276,0.0,-0.419855034734691,-1.27794251429091,-0.0742206783153635,0.750885065676913,-0.0742206783153635,-0.775692571607601,-0.281756182903854,-0.205353844036783,-0.502343166052932,0.399692984909359,0.399692984909359,-1.36680290378389,0.224325061339276,0.481420806478481,0.0556431434337697,-0.610592120483021,-0.0928238661856154,-0.419855034734691,-0.419855034734691,1.05808321122835,0.655902224899342,0.655902224899342,0.633084691616942
KD42,-0.588404314689586,0.130133398569945,-0.82680442225178,0.243377367361724,-0.281756182903854,-0.419855034734691,-0.243377367361724,-0.130133398569945,0.399692984909359,-0.523487786558563,-0.0742206783153635,0.399692984909359,-0.775692571607601,0.523487786558563,0.130133398569945,-0.320554705406007,-1.02617562273843,-0.800986908091313,-0.0370847942039152,-0.359842039030204,-0.481420806478481,-0.481420806478481,0.419855034734691,-0.907818698946458,0.72653129314085,-0.750885065676913,0.186456254888093,-0.775692571607601,0.0556431434337697,-0.702601010269798,0.281756182903854,-0.301098782692763,0.281756182903854,-0.167625024937948,0.281756182903854,-0.0928238661856154,-0.566502484811623,-0.224325061339276,0.148853055598008,-0.130133398569945,-0.460707109129198,-1.2370702640233,-0.379692131673331,-0.320554705406007,-0.800986908091313,-0.936175732862713,-0.399692984909359,-0.291413853939888,-0.224325061339276
KD43,-0.0928238661856154,0.679066488577918,-1.32106889218756,-1.16099581346862,1.5247831797738,1.5869592036478,1.2370702640233,1.27794251429091,0.186456254888093,1.05808321122835,0.965306307416315,2.61270914451658,-0.167625024937948,-0.775692571607601,0.0742206783153635,-0.340132742244863,-0.301098782692763,-1.02617562273843,0.262518436863056,0.544869105017392,0.566502484811623,-1.32106889218756,0.995279980678382,2.06879449665735,0.853185178713923,-0.610592120483021,1.5247831797738,0.262518436863056,1.36680290378389,0.281756182903854,-0.460707109129198,-0.224325061339276,-1.27794251429091,1.46799902210323,-0.965306307416315,0.544869105017392,1.41558928449071,0.0185392097479662,0.72653129314085,0.775692571607601,0.440189235055269,-0.359842039030204,1.82402707629013,-0.82680442225178,-0.702601010269798,-0.205353844036783,-1.27794251429091,-1.29920366155931,-1.05808321122835
KD44,-0.320554705406007,0.655902224899342,-1.05808321122835,-1.41558928449071,0.544869105017392,1.5247831797738,0.880173514115766,0.224325061339276,-0.481420806478481,0.0556431434337697,0.936175732862713,1.65595672521267,-0.0928238661856154,-1.65595672521268,0.481420806478481,-1.46799902210323,-0.167625024937948,-0.633084691616942,-0.148853055598008,-0.566502484811623,0.148853055598008,-1.1981662538066,0.588404314689586,-0.399692984909359,-0.111459236780377,-0.588404314689586,1.32106889218756,1.02617562273843,0.148853055598008,0.588404314689586,-0.936175732862713,-0.340132742244863,-1.5869592036478,0.460707109129198,-0.82680442225178,0.0742206783153635,0.655902224899342,0.419855034734691,-0.130133398569945,0.750885065676913,0.800986908091313,-0.633084691616942,0.0370847942039154,-0.995279980678382,-0.320554705406007,-0.523487786558563,-1.5869592036478,-1.5869592036478,-1.5247831797738
KD45,-0.224325061339276,0.148853055598008,0.544869105017392,1.46799902210323,0.379692131673331,0.0928238661856156,0.130133398569945,0.359842039030204,-0.340132742244863,-0.359842039030204,-0.588404314689586,-0.907818698946458,-1.02617562273843,1.16099581346862,-0.419855034734691,0.440189235055269,1.12536380109078,0.481420806478481,-0.502343166052932,-0.775692571607601,0.111459236780377,0.359842039030204,-0.301098782692763,-0.301098782692763,0.440189235055269,0.205353844036783,-0.359842039030204,-0.262518436863056,-0.544869105017391,-0.148853055598008,1.32106889218756,-0.481420806478481,1.16099581346862,0.0928238661856156,1.46799902210323,0.301098782692763,0.419855034734691,-0.205353844036783,0.359842039030204,0.340132742244863,0.0370847942039154,0.633084691616942,-0.340132742244863,1.1981662538066,0.340132742244863,-0.0928238661856154,0.702601010269798,0.72653129314085,0.750885065676913
KD46,0.399692984909359,0.186456254888093,0.301098782692763,0.320554705406007,0.502343166052932,1.1981662538066,0.907818698946458,0.243377367361724,0.0556431434337697,0.750885065676913,0.0185392097479662,0.655902224899342,-0.148853055598008,0.320554705406007,0.0185392097479662,-0.0928238661856154,-0.111459236780377,0.0,-0.0185392097479664,0.148853055598008,-0.0928238661856154,-0.340132742244863,0.0556431434337697,0.262518436863056,0.502343166052932,0.186456254888093,0.853185178713923,0.460707109129198,0.544869105017392,0.224325061339276,0.359842039030204,-0.281756182903854,0.399692984909359,0.320554705406007,0.566502484811623,0.566502484811623,0.853185178713923,0.72653129314085,0.340132742244863,0.82680442225178,0.72653129314085,0.502343166052932,1.09110608451375,0.320554705406007,0.320554705406007,0.205353844036783,0.167625024937948,-0.0928238661856154,-0.0556431434337697
KD47,1.09110608451375,0.880173514115766,-0.544869105017391,-0.853185178713922,1.5869592036478,0.523487786558563,1.1981662538066,1.09110608451375,1.27794251429091,0.679066488577918,0.995279980678382,0.702601010269798,0.907818698946458,-1.05808321122835,0.965306307416315,-0.633084691616942,-1.2370702640233,-0.566502484811623,1.1981662538066,1.16099581346862,0.301098782692763,-0.243377367361724,1.27794251429091,0.502343166052932,1.09110608451375,-0.775692571607601,0.281756182903854,1.05808321122835,1.05808321122835,1.32106889218756,-1.32106889218756,0.72653129314085,-1.36680290378389,1.09110608451375,-0.880173514115766,0.82680442225178,1.65595672521267,0.853185178713923,1.09110608451375,0.880173514115766,1.1981662538066,-0.440189235055269,1.2370702640233,-0.763230104606969,-0.502343166052932,0.588404314689586,-1.05808321122835,-1.09110608451375,-0.936175732862713
KD48,2.61270914451658,2.61270914451658,0.566502484811623,-0.111459236780377,1.82402707629013,0.965306307416315,1.65595672521267,1.93202291986177,1.65595672521267,1.5247831797738,1.82402707629013,1.32106889218756,2.26076080100436,0.243377367361724,2.06879449665735,0.419855034734691,-0.82680442225178,0.243377367361724,2.26076080100436,2.06879449665735,2.61270914451658,-0.130133398569945,1.7338805428708,0.936175732862713,1.7338805428708,-0.320554705406007,1.27794251429091,1.65595672521267,1.82402707629013,2.06879449665735,-0.186456254888093,2.61270914451658,0.243377367361724,1.5247831797738,0.130133398569945,2.06879449665735,2.61270914451658,1.5247831797738,1.65595672521267,1.7338805428708,1.65595672521267,-0.0742206783153635,1.32106889218756,0.291413853939888,-0.262518436863056,2.61270914451658,0.566502484811623,0.419855034734691,0.409753188345637
KD49,0.995279980678382,0.775692571607601,-0.205353844036783,1.05808321122835,0.301098782692763,1.7338805428708,0.340132742244863,-0.502343166052932,1.12536380109078,-0.702601010269798,-0.800986908091313,-0.610592120483021,-0.633084691616942,0.995279980678382,0.359842039030204,-0.399692984909359,1.46799902210323,0.0742206783153635,1.5247831797738,-0.0742206783153635,-0.301098782692763,-0.167625024937948,0.655902224899342,-0.262518436863056,1.02617562273843,0.359842039030204,0.936175732862713,0.750885065676913,1.1981662538066,-0.82680442225178,1.41558928449071,0.0,0.965306307416315,1.36680290378389,1.2370702640233,0.936175732862713,0.130133398569945,0.907818698946458,-0.243377367361724,0.702601010269798,0.655902224899342,-0.544869105017391,0.679066488577918,1.02617562273843,1.12536380109078,-0.800986908091313,0.880173514115766,0.566502484811623,0.679066488577918
KD50,0.588404314689586,0.262518436863056,-0.0742206783153635,-0.995279980678382,0.340132742244863,0.399692984909359,0.679066488577918,0.301098782692763,0.0185392097479662,-0.186456254888093,0.281756182903854,1.1981662538066,1.09110608451375,-0.750885065676913,0.186456254888093,0.281756182903854,-0.419855034734691,-0.419855034734691,0.907818698946458,0.502343166052932,0.702601010269798,-0.800986908091313,0.0185392097479662,0.566502484811623,0.0185392097479662,-0.655902224899342,0.750885065676913,1.5247831797738,0.301098782692763,0.907818698946458,-0.679066488577918,0.440189235055269,-0.853185178713922,0.243377367361724,-0.655902224899342,0.167625024937948,1.02617562273843,0.111459236780377,0.205353844036783,0.359842039030204,1.5869592036478,0.148853055598008,-0.0092692066344762,-1.09110608451375,-0.775692571607601,1.27794251429091,0.419855034734691,0.523487786558563,0.566502484811623
KD51,-0.0742206783153635,-0.588404314689586,0.610592120483021,-0.0185392097479664,0.0,0.111459236780377,-0.167625024937948,-0.399692984909359,-0.111459236780377,0.440189235055269,-0.224325061339276,1.5869592036478,0.0,0.0742206783153635,0.800986908091313,0.679066488577918,0.544869105017392,0.460707109129198,-0.320554705406007,-0.167625024937948,0.224325061339276,0.399692984909359,-0.775692571607601,0.186456254888093,-0.655902224899342,0.502343166052932,-0.167625024937948,0.566502484811623,-0.243377367361724,0.148853055598008,0.460707109129198,0.460707109129198,0.0928238661856156,-0.72653129314085,0.340132742244863,-0.610592120483021,0.111459236780377,0.379692131673331,-0.588404314689586,-0.750885065676913,0.419855034734691,0.566502484811623,0.301098782692763,0.359842039030204,0.965306307416315,0.0185392097479662,0.186456254888093,-0.460707109129198,-0.281756182903854
KD52,0.320554705406007,0.111459236780377,-0.224325061339276,-0.281756182903854,-0.0556431434337697,-0.0928238661856154,-0.72653129314085,0.262518436863056,0.460707109129198,-0.340132742244863,0.0928238661856156,-0.320554705406007,0.0370847942039154,0.0928238661856156,0.460707109129198,-0.750885065676913,-0.359842039030204,-0.205353844036783,0.130133398569945,0.111459236780377,0.0928238661856156,0.0928238661856156,0.167625024937948,0.0,-0.460707109129198,-0.359842039030204,-0.440189235055269,0.186456254888093,-0.0370847942039152,-0.379692131673331,-1.12536380109078,0.195896304488746,0.111459236780377,-0.0742206783153635,-0.205353844036783,-0.224325061339276,-0.379692131673331,0.148853055598008,-0.379692131673331,-0.111459236780377,-0.224325061339276,-0.702601010269798,-0.555653288225258,-0.502343166052932,-0.243377367361724,-0.0370847942039152,-0.610592120483021,-0.399692984909359,-0.399692984909359
KD53,1.46799902210323,0.936175732862713,-1.5247831797738,-1.36680290378389,0.281756182903854,1.36680290378389,0.379692131673331,0.440189235055269,0.633084691616942,1.46799902210323,0.655902224899342,0.82680442225178,1.41558928449071,-1.5869592036478,0.320554705406007,-1.09110608451375,-1.36680290378389,-1.12536380109078,0.775692571607601,0.419855034734691,1.2370702640233,-1.09110608451375,0.359842039030204,2.61270914451658,0.111459236780377,-1.5247831797738,1.16099581346862,1.36680290378389,0.281756182903854,0.301098782692763,-1.16099581346862,0.0556431434337697,-1.44129931941024,0.907818698946458,-1.41558928449071,0.440189235055269,0.320554705406007,0.775692571607601,1.05808321122835,0.679066488577918,0.936175732862713,-0.655902224899342,0.167625024937948,-1.46799902210323,-1.5869592036478,1.65595672521267,0.379692131673331,0.588404314689586,0.72653129314085
KD54,0.262518436863056,0.633084691616942,-0.750885065676913,0.610592120483021,0.702601010269798,0.262518436863056,0.965306307416315,0.399692984909359,0.995279980678382,0.419855034734691,-0.186456254888093,0.262518436863056,-0.655902224899342,0.880173514115766,0.262518436863056,-0.523487786558563,-0.0928238661856154,-0.72653129314085,1.16099581346862,-0.379692131673331,0.502343166052932,-0.82680442225178,0.544869105017392,-0.243377367361724,1.5247831797738,-0.936175732862713,0.148853055598008,0.224325061339276,0.359842039030204,0.399692984909359,-0.0370847942039152,0.340132742244863,0.610592120483021,0.679066488577918,0.907818698946458,0.340132742244863,0.965306307416315,0.965306307416315,0.907818698946458,1.05808321122835,0.544869105017392,-1.02617562273843,-0.679066488577918,0.0742206783153635,-1.02617562273843,1.1981662538066,-1.36680290378389,-1.46799902210323,-1.46799902210323
KD55,-0.750885065676913,-0.544869105017391,-0.880173514115766,0.907818698946458,-0.340132742244863,-0.481420806478481,0.502343166052932,-0.588404314689586,-0.633084691616942,0.399692984909359,-1.02617562273843,-0.167625024937948,-0.853185178713922,0.800986908091313,-1.09110608451375,-1.2370702640233,-0.72653129314085,-0.995279980678382,-1.16099581346862,-0.72653129314085,-0.359842039030204,-1.41558928449071,-0.965306307416315,-1.12536380109078,-0.523487786558563,-0.965306307416315,0.224325061339276,-0.588404314689586,-0.775692571607601,-0.419855034734691,0.610592120483021,-1.16099581346862,0.880173514115766,-0.481420806478481,1.05808321122835,-0.853185178713922,-0.907818698946458,-1.1981662538066,0.186456254888093,0.0742206783153635,-0.544869105017391,-0.186456254888093,0.0556431434337697,-0.148853055598008,-0.853185178713922,-0.82680442225178,-0.995279980678382,-0.644451516380684,-0.610592120483021
KD56,0.853185178713923,0.72653129314085,-1.16099581346862,-0.965306307416315,0.0556431434337697,-0.440189235055269,-0.399692984909359,0.340132742244863,1.82402707629013,0.800986908091313,0.148853055598008,-0.523487786558563,0.399692984909359,-0.243377367361724,0.610592120483021,-1.27794251429091,-1.5869592036478,-1.27794251429091,1.36680290378389,1.09110608451375,0.205353844036783,-0.936175732862713,1.12536380109078,0.523487786558563,0.262518436863056,-1.36680290378389,-0.262518436863056,-0.301098782692763,0.340132742244863,0.853185178713923,-1.65595672521268,0.965306307416315,-0.233840603882796,0.262518436863056,-1.1981662538066,0.853185178713923,-0.0556431434337697,0.0,-0.0185392097479664,0.502343166052932,-0.775692571607601,-1.5869592036478,-0.702601010269798,-1.02617562273843,-1.16099581346862,0.379692131673331,-1.7338805428708,-1.7338805428708,-1.65595672521268
KD57,-1.02617562273843,-0.224325061339276,0.633084691616942,0.130133398569945,-0.399692984909359,-0.800986908091313,0.481420806478481,-0.880173514115766,-0.0928238661856154,-0.800986908091313,0.399692984909359,-0.72653129314085,0.224325061339276,0.460707109129198,-0.655902224899342,1.05808321122835,1.41558928449071,0.544869105017392,0.440189235055269,-0.460707109129198,-1.41558928449071,0.995279980678382,0.281756182903854,-0.936175732862713,0.243377367361724,1.27794251429091,-0.224325061339276,-0.853185178713922,0.243377367361724,0.523487786558563,0.301098782692763,0.502343166052932,0.262518436863056,-0.800986908091313,0.262518436863056,-0.359842039030204,-0.0185392097479664,-0.359842039030204,-0.111459236780377,0.301098782692763,-0.186456254888093,0.880173514115766,-0.0742206783153635,0.419855034734691,0.610592120483021,-0.460707109129198,1.16099581346862,0.965306307416315,0.995279980678382
KD58,-0.148853055598008,0.0928238661856156,-1.46799902210323,-1.05808321122835,-0.301098782692763,-1.05808321122835,0.167625024937948,0.0,0.262518436863056,-0.111459236780377,-0.148853055598008,0.0185392097479662,0.148853055598008,-1.02617562273843,-0.224325061339276,-0.880173514115766,-0.502343166052932,-0.460707109129198,0.0370847942039154,0.0556431434337697,-0.281756182903854,-0.301098782692763,0.502343166052932,0.111459236780377,0.301098782692763,-0.419855034734691,-0.111459236780377,-0.281756182903854,-0.0185392097479664,0.359842039030204,-0.800986908091313,0.243377367361724,-0.655902224899342,0.399692984909359,-1.05808321122835,0.0556431434337697,-0.281756182903854,-0.566502484811623,0.566502484811623,-0.340132742244863,0.111459236780377,-1.32106889218756,-0.502343166052932,-1.32106889218756,-0.936175732862713,0.359842039030204,-0.544869105017391,-0.359842039030204,-0.320554705406007
KD59,1.12536380109078,-0.0742206783153635,0.243377367361724,1.02617562273843,-0.262518436863056,0.205353844036783,-0.82680442225178,0.130133398569945,0.800986908091313,-0.320554705406007,-0.419855034734691,-0.544869105017391,-0.243377367361724,1.09110608451375,0.205353844036783,-0.0742206783153635,0.907818698946458,0.301098782692763,0.0928238661856156,-0.186456254888093,0.0,0.907818698946458,-0.0185392097479664,0.0742206783153635,-0.0742206783153635,0.167625024937948,-0.243377367361724,0.419855034734691,-0.610592120483021,-0.281756182903854,1.09110608451375,1.5869592036478,1.1981662538066,0.0,0.995279980678382,0.148853055598008,-0.72653129314085,0.633084691616942,0.111459236780377,0.111459236780377,-0.523487786558563,-0.502343166052932,0.0185392097479662,1.27794251429091,0.460707109129198,-0.224325061339276,-0.301098782692763,-0.800986908091313,-0.481420806478481
KD60,1.36680290378389,1.41558928449071,-1.36680290378389,-1.5869592036478,0.880173514115766,-0.130133398569945,1.5869592036478,1.82402707629013,1.93202291986177,0.655902224899342,1.65595672521267,1.09110608451375,1.46799902210323,-1.32106889218756,0.633084691616942,-1.02617562273843,-0.750885065676913,-1.5247831797738,1.93202291986177,1.93202291986177,0.880173514115766,-0.655902224899342,1.82402707629013,0.610592120483021,1.65595672521267,-1.27794251429091,1.41558928449071,-0.186456254888093,1.65595672521267,1.65595672521267,-1.09110608451375,0.936175732862713,-1.04199680829039,1.41558928449071,-1.82402707629013,1.32106889218756,1.2370702640233,0.502343166052932,1.32106889218756,1.5869592036478,1.41558928449071,-1.1981662538066,0.880173514115766,-1.5247831797738,-1.41558928449071,1.93202291986177,-0.243377367361724,0.0185392097479662,0.0928238661856156
KD61,0.880173514115766,0.853185178713923,-0.800986908091313,-0.502343166052932,1.02617562273843,0.281756182903854,0.853185178713923,1.02617562273843,1.2370702640233,0.186456254888093,0.82680442225178,0.995279980678382,-0.0370847942039152,0.186456254888093,-0.502343166052932,-0.936175732862713,-1.12536380109078,-0.523487786558563,1.27794251429091,1.1981662538066,-0.167625024937948,-1.27794251429091,1.05808321122835,1.46799902210323,0.82680442225178,-0.633084691616942,1.93202291986177,0.359842039030204,1.2370702640233,0.82680442225178,-0.907818698946458,-0.0835186591701341,-0.340132742244863,1.65595672521267,0.167625024937948,1.41558928449071,0.379692131673331,-0.679066488577918,0.880173514115766,1.93202291986177,0.702601010269798,-1.05808321122835,1.27794251429091,-0.262518436863056,-0.544869105017391,-0.419855034734691,-1.41558928449071,-1.5247831797738,-1.7338805428708
KD62,0.679066488577918,1.5869592036478,-1.2370702640233,-1.09110608451375,1.65595672521267,0.224325061339276,1.02617562273843,1.7338805428708,2.06879449665735,-0.379692131673331,1.5247831797738,0.633084691616942,-0.359842039030204,0.82680442225178,1.16099581346862,-0.544869105017391,-0.679066488577918,-1.2370702640233,2.06879449665735,1.46799902210323,-0.205353844036783,-0.224325061339276,2.26076080100436,0.544869105017392,1.82402707629013,-0.995279980678382,1.02617562273843,0.936175732862713,1.32106889218756,1.7338805428708,-0.379692131673331,0.224325061339276,0.655902224899342,1.7338805428708,0.186456254888093,1.82402707629013,1.1981662538066,0.936175732862713,0.610592120483021,1.65595672521267,0.481420806478481,-1.36680290378389,0.655902224899342,0.262518436863056,-1.46799902210323,0.399692984909359,-0.72653129314085,-1.12536380109078,-0.965306307416315
KD63,1.65595672521267,1.16099581346862,-0.995279980678382,-1.1981662538066,0.419855034734691,0.566502484811623,0.0928238661856156,0.750885065676913,1.36680290378389,1.32106889218756,0.419855034734691,0.72653129314085,1.02617562273843,-1.7338805428708,0.995279980678382,-1.32106889218756,-1.16099581346862,-0.853185178713922,1.32106889218756,0.72653129314085,2.06879449665735,-0.907818698946458,1.02617562273843,1.16099581346862,0.419855034734691,-0.907818698946458,0.588404314689586,0.544869105017392,0.907818698946458,0.633084691616942,-0.655902224899342,1.46799902210323,-1.04199680829039,1.2370702640233,-1.46799902210323,0.523487786558563,0.460707109129198,0.800986908091313,1.46799902210323,0.460707109129198,-0.205353844036783,-1.16099581346862,-0.281756182903854,-1.41558928449071,-1.12536380109078,1.82402707629013,-0.419855034734691,-0.320554705406007,-0.359842039030204
